index,sw_ticks,qpc_position,device_position,frames,flags
4684,2531510738720,2531510902111,80205600,480,0
4685,2531510899716,2531510997338,80206080,480,0
4686,2531510899796,2531511098020,80206560,480,0
4687,2531511056402,2531511198055,80207040,480,0
4688,2531511215785,2531511293246,80207520,480,0
4689,2531511215866,2531511399092,80208000,480,0
4690,2531511374814,2531511499311,80208480,480,0
4691,2531511374871,2531511599928,80208960,480,0
4692,2531511537869,2531511695087,80209440,480,0
4693,2531511695970,2531511799205,80209920,480,0
4694,2531511696022,2531511899396,80210400,480,0
4695,2531511846445,2531512000269,80210880,480,0
4696,2531512007850,2531512099967,80211360,480,0
4697,2531512007936,2531512195132,80211840,480,0
4698,2531512162455,2531512295609,80212320,480,0
4699,2531512318688,2531512401024,80212800,480,0
4700,2531512318729,2531512496325,80213280,480,0
4701,2531512476456,2531512596819,80213760,480,0
4702,2531512476514,2531512702557,80214240,480,0
4703,2531512624753,2531512797987,80214720,480,0
4704,2531512781167,2531512898397,80215200,480,0
4705,2531512781253,2531512998732,80215680,480,0
4706,2531512936598,2531513099610,80216160,480,0
4707,2531513098699,2531513199540,80216640,480,0
4708,2531513098974,2531513299768,80217120,480,0
4709,2531513252639,2531513402205,80217600,480,0
4710,2531513410920,2531513502635,80218080,480,0
4711,2531513410982,2531513598491,80218560,480,0
4712,2531513564789,2531513700200,80219040,480,0
4713,2531513722931,2531513800956,80219520,480,0
4714,2531513723001,2531513895238,80220000,480,0
4715,2531513877637,2531514000948,80220480,480,0
4716,2531513877682,2531514096106,80220960,480,0
4717,2531514033494,2531514201613,80221440,480,0
4718,2531514185042,2531514301726,80221920,480,0
4719,2531514185096,2531514397115,80222400,480,0
4720,2531514339915,2531514502494,80222880,480,0
4721,2531514504278,2531514598009,80223360,480,0
4722,2531514504349,2531514698353,80223840,480,0
4723,2531514660592,2531514799247,80224320,480,0
4724,2531514811258,2531514899715,80224800,480,0
4725,2531514811290,2531515000017,80225280,480,0
4726,2531514966990,2531515100144,80225760,480,0
4727,2531514967062,2531515195329,80226240,480,0
4728,2531515119986,2531515300953,80226720,480,0
4729,2531515273044,2531515395749,80227200,480,0
4730,2531515434346,2531515501363,80227680,480,0
4731,2531515434417,2531515596866,80228160,480,0
4732,2531515589233,2531515701684,80228640,480,0
4733,2531515589294,2531515796992,80229120,480,0
4734,2531515745748,2531515897641,80229600,480,0
4735,2531515900955,2531515997970,80230080,480,0
4736,2531515901025,2531516098373,80230560,480,0
4737,2531516054263,2531516198695,80231040,480,0
4738,2531516216179,2531516298994,80231520,480,0
4739,2531516216235,2531516399130,80232000,480,0
4740,2531516373387,2531516499836,80232480,480,0
4741,2531516373458,2531516600104,80232960,480,0
4742,2531516526248,2531516694888,80233440,480,0
4743,2531516686634,2531516795502,80233920,480,0
4744,2531516686677,2531516900949,80234400,480,0
4745,2531516842814,2531516996230,80234880,480,0
4746,2531516994238,2531517096571,80235360,480,0
4747,2531516994279,2531517202499,80235840,480,0
4748,2531517155370,2531517298153,80236320,480,0
4749,2531517311815,2531517393238,80236800,480,0
4750,2531517311883,2531517499540,80237280,480,0
4751,2531517465443,2531517599958,80237760,480,0
4752,2531517617926,2531517695451,80238240,480,0
4753,2531517617984,2531517796405,80238720,480,0
4754,2531517771212,2531517901912,80239200,480,0
4755,2531517772265,2531517997042,80239680,480,0
4756,2531517919919,2531518097736,80240160,480,0
4757,2531518073614,2531518198130,80240640,480,0
4758,2531518073674,2531518298662,80241120,480,0
4759,2531518226461,2531518398667,80241600,480,0
4760,2531518382583,2531518499271,80242080,480,0
4761,2531518382656,2531518600075,80242560,480,0
4762,2531518542225,2531518700054,80243040,480,0
4763,2531518696473,2531518801218,80243520,480,0
4764,2531518696611,2531518896470,80244000,480,0
4765,2531518854408,2531519002111,80244480,480,0
4766,2531519014445,2531519097374,80244960,480,0
4767,2531519014509,2531519198136,80245440,480,0
4768,2531519172195,2531519298121,80245920,480,0
4769,2531519172244,2531519398518,80246400,480,0
4770,2531519336503,2531519499457,80246880,480,0
4771,2531519491042,2531519599140,80247360,480,0
4772,2531519491087,2531519699634,80247840,480,0
4773,2531519652842,2531519800505,80248320,480,0
4774,2531519812526,2531519896625,80248800,480,0
4775,2531519812592,2531520001784,80249280,480,0
4776,2531519974230,2531520096441,80249760,480,0
4777,2531519974287,2531520201635,80250240,480,0
4778,2531520132737,2531520296717,80250720,480,0
4779,2531520292584,2531520403950,80251200,480,0
4780,2531520292632,2531520497540,80251680,480,0
4781,2531520444964,2531520598737,80252160,480,0
4782,2531520609701,2531520698769,80252640,480,0
4783,2531520609770,2531520799068,80253120,480,0
4784,2531520761102,2531520899270,80253600,480,0
4785,2531520924493,2531520999946,80254080,480,0
4786,2531520924556,2531521095022,80254560,480,0
4787,2531521077958,2531521200674,80255040,480,0
4788,2531521078005,2531521295967,80255520,480,0
4789,2531521239793,2531521402161,80256000,480,0
4790,2531521399453,2531521496758,80256480,480,0
4791,2531521399505,2531521597714,80256960,480,0
4792,2531521555400,2531521697941,80257440,480,0
4793,2531521715959,2531521798380,80257920,480,0
4794,2531521716027,2531521898636,80258400,480,0
4795,2531521873468,2531521999161,80258880,480,0
4796,2531521873537,2531522099471,80259360,480,0
4797,2531522028624,2531522199809,80259840,480,0
4798,2531522182711,2531522299893,80260320,480,0
4799,2531522182758,2531522395316,80260800,480,0
4800,2531522341960,2531522501297,80261280,480,0
4801,2531522490630,2531522599159,80261760,480,0
4802,2531522490733,2531522699684,80262240,480,0
4803,2531522657065,2531522801069,80262720,480,0
4804,2531522816122,2531522896456,80263200,480,0
4805,2531522816188,2531523001893,80263680,480,0
4806,2531522972367,2531523097648,80264160,480,0
4807,2531522972438,2531523199366,80264640,480,0
4808,2531523130551,2531523298896,80265120,480,0
4809,2531523282839,2531523400461,80265600,480,0
4810,2531523282894,2531523499474,80266080,480,0
4811,2531523442579,2531523600538,80266560,480,0
4812,2531523590923,2531523695610,80267040,480,0
4813,2531523591289,2531523796672,80267520,480,0
4814,2531523746216,2531523896977,80268000,480,0
4815,2531523901848,2531523997522,80268480,480,0
4816,2531523901911,2531524098537,80268960,480,0
4817,2531524056626,2531524193840,80269440,480,0
4818,2531524218594,2531524299664,80269920,480,0
4819,2531524218688,2531524399442,80270400,480,0
4820,2531524377805,2531524500105,80270880,480,0
4821,2531524377890,2531524596165,80271360,480,0
4822,2531524540240,2531524701590,80271840,480,0
4823,2531524699870,2531524801877,80272320,480,0
4824,2531524700075,2531524897694,80272800,480,0
4825,2531524855714,2531524998603,80273280,480,0
4826,2531525007302,2531525093503,80273760,480,0
4827,2531525007372,2531525202012,80274240,480,0
4828,2531525166240,2531525299549,80274720,480,0
4829,2531525323488,2531525400028,80275200,480,0
4830,2531525323678,2531525500416,80275680,480,0
4831,2531525484727,2531525595765,80276160,480,0
4832,2531525484807,2531525701572,80276640,480,0
4833,2531525648513,2531525797049,80277120,480,0
4834,2531525802167,2531525902102,80277600,480,0
4835,2531525802250,2531525998168,80278080,480,0
4836,2531525957439,2531526099259,80278560,480,0
4837,2531526117837,2531526194349,80279040,480,0
4838,2531526117900,2531526300367,80279520,480,0
4839,2531526274666,2531526395444,80280000,480,0
4840,2531526274743,2531526501447,80280480,480,0
4841,2531526424462,2531526597091,80280960,480,0
4842,2531526580766,2531526698234,80281440,480,0
4843,2531526580832,2531526798708,80281920,480,0
4844,2531526734269,2531526898975,80282400,480,0
4845,2531526944366,2531526999494,80282880,480,0
4846,2531526944433,2531527100472,80283360,480,0
4847,2531527059051,2531527201746,80283840,480,0
4848,2531527221154,2531527297283,80284320,480,0
4849,2531527221212,2531527398506,80284800,480,0
4850,2531527366126,2531527499188,80285280,480,0
4851,2531527523461,2531527600232,80285760,480,0
4852,2531527523507,2531527700462,80286240,480,0
4853,2531527684180,2531527802225,80286720,480,0
4854,2531527684249,2531527898067,80287200,480,0
4855,2531527838438,2531527999398,80287680,480,0
4856,2531527991606,2531528099643,80288160,480,0
4857,2531527991675,2531528200313,80288640,480,0
4858,2531528141084,2531528295263,80289120,480,0
4859,2531528305353,2531528401147,80289600,480,0
4860,2531528305423,2531528496483,80290080,480,0
4861,2531528454608,2531528597181,80290560,480,0
4862,2531528614190,2531528702659,80291040,480,0
4863,2531528614262,2531528798245,80291520,480,0
4864,2531528769899,2531528898268,80292000,480,0
4865,2531528920649,2531528998484,80292480,480,0
4866,2531528920712,2531529099234,80292960,480,0
4867,2531529086132,2531529199352,80293440,480,0
4868,2531529086197,2531529299636,80293920,480,0
4869,2531529246910,2531529399920,80294400,480,0
4870,2531529406256,2531529500267,80294880,480,0
4871,2531529406307,2531529595893,80295360,480,0
4872,2531529563462,2531529701830,80295840,480,0
4873,2531529718189,2531529801842,80296320,480,0
4874,2531529718306,2531529897361,80296800,480,0
4875,2531529875114,2531529998198,80297280,480,0
4876,2531529875204,2531530099030,80297760,480,0
4877,2531530025115,2531530199705,80298240,480,0
4878,2531530189708,2531530299554,80298720,480,0
4879,2531530189775,2531530399731,80299200,480,0
4880,2531530351109,2531530500295,80299680,480,0
4881,2531530502555,2531530596359,80300160,480,0
4882,2531530502664,2531530701569,80300640,480,0
4883,2531530664729,2531530802111,80301120,480,0
4884,2531530824831,2531530898937,80301600,480,0
4885,2531530824945,2531531000333,80302080,480,0
4886,2531530971694,2531531095633,80302560,480,0
4887,2531531133573,2531531201527,80303040,480,0
4888,2531531133695,2531531296761,80303520,480,0
4889,2531531290201,2531531402995,80304000,480,0
4890,2531531290246,2531531497659,80304480,480,0
4891,2531531448523,2531531598878,80304960,480,0
4892,2531531605258,2531531698786,80305440,480,0
4893,2531531606258,2531531800228,80305920,480,0
4894,2531531764954,2531531900091,80306400,480,0
4895,2531531921643,2531532000235,80306880,480,0
4896,2531531921708,2531532096119,80307360,480,0
4897,2531532080802,2531532202095,80307840,480,0
4898,2531532080866,2531532297283,80308320,480,0
4899,2531532229398,2531532398542,80308800,480,0
4900,2531532380959,2531532498729,80309280,480,0
4901,2531532380998,2531532599872,80309760,480,0
4902,2531532538871,2531532700474,80310240,480,0
4903,2531532700533,2531532795708,80310720,480,0
4904,2531532700644,2531532901253,80311200,480,0
4905,2531532852778,2531532996693,80311680,480,0
4906,2531533011954,2531533097070,80312160,480,0
4907,2531533012045,2531533202761,80312640,480,0
4908,2531533153527,2531533297958,80313120,480,0
4909,2531533314847,2531533398804,80313600,480,0
4910,2531533314924,2531533499420,80314080,480,0
4911,2531533471983,2531533600502,80314560,480,0
4912,2531533633164,2531533700578,80315040,480,0
4913,2531533633252,2531533795976,80315520,480,0
4914,2531533788885,2531533901546,80316000,480,0
4915,2531533788942,2531533996996,80316480,480,0
4916,2531533945662,2531534097398,80316960,480,0
4917,2531534104562,2531534202888,80317440,480,0
4918,2531534104645,2531534298615,80317920,480,0
4919,2531534257001,2531534399865,80318400,480,0
4920,2531534422120,2531534495024,80318880,480,0
4921,2531534422200,2531534597587,80319360,480,0
4922,2531534578804,2531534701207,80319840,480,0
4923,2531534578869,2531534796441,80320320,480,0
4924,2531534737376,2531534902019,80320800,480,0
4925,2531534901783,2531534997227,80321280,480,0
4926,2531534901869,2531535098378,80321760,480,0
4927,2531535055637,2531535198724,80322240,480,0
4928,2531535207355,2531535293533,80322720,480,0
4929,2531535207428,2531535400425,80323200,480,0
4930,2531535367442,2531535500251,80323680,480,0
4931,2531535517737,2531535596006,80324160,480,0
4932,2531535517792,2531535701593,80324640,480,0
4933,2531535669884,2531535797022,80325120,480,0
4934,2531535824687,2531535897913,80325600,480,0
4935,2531535824765,2531535999255,80326080,480,0
4936,2531535981500,2531536099999,80326560,480,0
4937,2531535981578,2531536199806,80327040,480,0
4938,2531536139525,2531536300289,80327520,480,0
4939,2531536293430,2531536396096,80328000,480,0
4940,2531536293479,2531536501256,80328480,480,0
4941,2531536452379,2531536597014,80328960,480,0
4942,2531536614540,2531536702174,80329440,480,0
4943,2531536614584,2531536797437,80329920,480,0
4944,2531536772030,2531536898774,80330400,480,0
4945,2531536773838,2531536998890,80330880,480,0
4946,2531536921795,2531537099931,80331360,480,0
4947,2531537080046,2531537200439,80331840,480,0
4948,2531537080118,2531537295772,80332320,480,0
4949,2531537234306,2531537396905,80332800,480,0
4950,2531537397047,2531537502018,80333280,480,0
4951,2531537397117,2531537597423,80333760,480,0
4952,2531537554332,2531537698451,80334240,480,0
4953,2531537706485,2531537801236,80334720,480,0
4954,2531537706575,2531537896374,80335200,480,0
4955,2531537865068,2531538001773,80335680,480,0
4956,2531538019091,2531538097720,80336160,480,0
4957,2531538019158,2531538197901,80336640,480,0
4958,2531538178369,2531538298397,80337120,480,0
4959,2531538178451,2531538399737,80337600,480,0
4960,2531538337229,2531538499294,80338080,480,0
4961,2531538491725,2531538600325,80338560,480,0
4962,2531538491775,2531538700558,80339040,480,0
4963,2531538651552,2531538795301,80339520,480,0
4964,2531538806800,2531538900604,80340000,480,0
4965,2531538806881,2531538995870,80340480,480,0
4966,2531538963803,2531539096268,80340960,480,0
4967,2531539124138,2531539201887,80341440,480,0
4968,2531539124226,2531539297117,80341920,480,0
4969,2531539280414,2531539397564,80342400,480,0
4970,2531539280489,2531539498625,80342880,480,0
4971,2531539434541,2531539599361,80343360,480,0
4972,2531539588920,2531539700209,80343840,480,0
4973,2531539588979,2531539800950,80344320,480,0
4974,2531539742689,2531539896521,80344800,480,0
4975,2531539900448,2531540002184,80345280,480,0
4976,2531539900523,2531540097359,80345760,480,0
4977,2531540055388,2531540198573,80346240,480,0
4978,2531540215769,2531540293397,80346720,480,0
4979,2531540215834,2531540399048,80347200,480,0
4980,2531540371148,2531540499407,80347680,480,0
4981,2531540525915,2531540599660,80348160,480,0
4982,2531540525981,2531540700466,80348640,480,0
4983,2531540677544,2531540795542,80349120,480,0
4984,2531540677619,2531540901578,80349600,480,0
4985,2531540829768,2531540996591,80350080,480,0
4986,2531540983447,2531541097569,80350560,480,0
4987,2531540983516,2531541202543,80351040,480,0
4988,2531541136602,2531541298296,80351520,480,0
4989,2531541290187,2531541398616,80352000,480,0
4990,2531541290246,2531541499103,80352480,480,0
4991,2531541447050,2531541599450,80352960,480,0
4992,2531541596968,2531541700164,80353440,480,0
4993,2531541597018,2531541800881,80353920,480,0
4994,2531541756826,2531541895915,80354400,480,0
4995,2531541909801,2531541996739,80354880,480,0
4996,2531541909873,2531542097093,80355360,480,0
4997,2531542058798,2531542202541,80355840,480,0
4998,2531542215063,2531542298717,80356320,480,0
4999,2531542215137,2531542398650,80356800,480,0
5000,2531542378903,2531542498893,80357280,480,0
5001,2531542378956,2531542599274,80357760,480,0
5002,2531542526410,2531542699918,80358240,480,0
5003,2531542682499,2531542800439,80358720,480,0
5004,2531542682545,2531542895504,80359200,480,0
5005,2531542839592,2531543001511,80359680,480,0
5006,2531543112618,2531543098885,80360160,480,0
5007,2531543112686,2531543199520,80360640,480,0
5008,2531543112703,2531543299923,80361120,480,0
5009,2531543319757,2531543400293,80361600,480,0
5010,2531543319795,2531543500457,80362080,480,0
5011,2531543459317,2531543595895,80362560,480,0
5012,2531543626156,2531543701491,80363040,480,0
5013,2531543626216,2531543797202,80363520,480,0
5014,2531543809632,2531543897903,80364000,480,0
5015,2531543809702,2531544001796,80364480,480,0
5016,2531543922040,2531544100877,80364960,480,0
5017,2531544080458,2531544200640,80365440,480,0
5018,2531544080526,2531544295186,80365920,480,0
5019,2531544240623,2531544400944,80366400,480,0
5020,2531544403021,2531544496176,80366880,480,0
5021,2531544403103,2531544596644,80367360,480,0
5022,2531544553868,2531544702306,80367840,480,0
5023,2531544705891,2531544797651,80368320,480,0
5024,2531544705969,2531544898013,80368800,480,0
5025,2531544859986,2531544998454,80369280,480,0
5026,2531545017579,2531545099095,80369760,480,0
5027,2531545017633,2531545199837,80370240,480,0
5028,2531545174721,2531545299783,80370720,480,0
5029,2531545174797,2531545400379,80371200,480,0
5030,2531545322233,2531545501972,80371680,480,0
5031,2531545504985,2531545596907,80372160,480,0
5032,2531545505030,2531545702432,80372640,480,0
5033,2531545644119,2531545797729,80373120,480,0
5034,2531545800289,2531545898947,80373600,480,0
5035,2531545800359,2531545998637,80374080,480,0
5036,2531545956465,2531546099521,80374560,480,0
5037,2531546106766,2531546194806,80375040,480,0
5038,2531546106857,2531546300181,80375520,480,0
5039,2531546263508,2531546395320,80376000,480,0
5040,2531546425142,2531546500965,80376480,480,0
5041,2531546425235,2531546596408,80376960,480,0
5042,2531546579202,2531546702116,80377440,480,0
5043,2531546579356,2531546798194,80377920,480,0
5044,2531546734673,2531546898446,80378400,480,0
5045,2531546891841,2531546998516,80378880,480,0
5046,2531546891900,2531547098917,80379360,480,0
5047,2531547046075,2531547199193,80379840,480,0
5048,2531547206133,2531547299421,80380320,480,0
5049,2531547206188,2531547400112,80380800,480,0
5050,2531547363346,2531547500077,80381280,480,0
5051,2531547516512,2531547595728,80381760,480,0
5052,2531547516573,2531547701479,80382240,480,0
5053,2531547673055,2531547796370,80382720,480,0
5054,2531547831167,2531547901905,80383200,480,0
5055,2531547831350,2531547997323,80383680,480,0
5056,2531547980653,2531548098281,80384160,480,0
5057,2531547980740,2531548198504,80384640,480,0
5058,2531548142044,2531548299489,80385120,480,0
5059,2531548301763,2531548399359,80385600,480,0
5060,2531548301825,2531548499641,80386080,480,0
5061,2531548447717,2531548595294,80386560,480,0
5062,2531548601590,2531548703346,80387040,480,0
5063,2531548601662,2531548801570,80387520,480,0
5064,2531548753931,2531548896852,80388000,480,0
5065,2531548909226,2531549002360,80388480,480,0
5066,2531548909293,2531549098286,80388960,480,0
5067,2531549059888,2531549198692,80389440,480,0
5068,2531549216265,2531549298678,80389920,480,0
5069,2531549216334,2531549399208,80390400,480,0
5070,2531549374865,2531549499406,80390880,480,0
5071,2531549374934,2531549599918,80391360,480,0
5072,2531549526221,2531549700195,80391840,480,0
5073,2531549684707,2531549795669,80392320,480,0
5074,2531549684752,2531549896116,80392800,480,0
5075,2531549838927,2531550001354,80393280,480,0
5076,2531549990484,2531550098927,80393760,480,0
5077,2531549990551,2531550198947,80394240,480,0
5078,2531550145708,2531550299384,80394720,480,0
5079,2531550307737,2531550400140,80395200,480,0
5080,2531550307785,2531550500129,80395680,480,0
5081,2531550457916,2531550595708,80396160,480,0
5082,2531550612508,2531550701374,80396640,480,0
5083,2531550612563,2531550796603,80397120,480,0
5084,2531550778250,2531550902271,80397600,480,0
5085,2531550778290,2531551002343,80398080,480,0
5086,2531550932867,2531551098667,80398560,480,0
5087,2531551092041,2531551200430,80399040,480,0
5088,2531551092087,2531551300368,80399520,480,0
5089,2531551252024,2531551400485,80400000,480,0
5090,2531551411069,2531551492992,80400480,480,0
5091,2531551411131,2531551599439,80400960,480,0
5092,2531551563809,2531551699561,80401440,480,0
5093,2531551723331,2531551800535,80401920,480,0
5094,2531551723388,2531551896114,80402400,480,0
5095,2531551882440,2531552001418,80402880,480,0
5096,2531551882564,2531552097635,80403360,480,0
5097,2531552039225,2531552198297,80403840,480,0
5098,2531552191494,2531552294135,80404320,480,0
5099,2531552191558,2531552399435,80404800,480,0
5100,2531552337422,2531552500099,80405280,480,0
5101,2531552486469,2531552600218,80405760,480,0
5102,2531552486538,2531552695814,80406240,480,0
5103,2531552645244,2531552802087,80406720,480,0
5104,2531552796822,2531552897341,80407200,480,0
5105,2531552796879,2531553002454,80407680,480,0
5106,2531552946803,2531553099079,80408160,480,0
5107,2531553107460,2531553194458,80408640,480,0
5108,2531553107516,2531553299428,80409120,480,0
5109,2531553262771,2531553399903,80409600,480,0
5110,2531553432878,2531553500049,80410080,480,0
5111,2531553432962,2531553595838,80410560,480,0
5112,2531553576543,2531553702180,80411040,480,0
5113,2531553576788,2531553802011,80411520,480,0
5114,2531553735027,2531553898562,80412000,480,0
5115,2531553882372,2531553999724,80412480,480,0
5116,2531553882433,2531554100337,80412960,480,0
5117,2531554050668,2531554195875,80413440,480,0
5118,2531554198442,2531554301544,80413920,480,0
5119,2531554198515,2531554396742,80414400,480,0
5120,2531554359939,2531554502537,80414880,480,0
5121,2531554504571,2531554598188,80415360,480,0
5122,2531554504637,2531554699055,80415840,480,0
5123,2531554667596,2531554800109,80416320,480,0
5124,2531554822178,2531554901032,80416800,480,0
5125,2531554822245,2531554999780,80417280,480,0
5126,2531554981504,2531555100536,80417760,480,0
5127,2531554981575,2531555196350,80418240,480,0
5128,2531555141163,2531555301590,80418720,480,0
5129,2531555303782,2531555396926,80419200,480,0
5130,2531555303844,2531555502931,80419680,480,0
5131,2531555447634,2531555598677,80420160,480,0
5132,2531555609133,2531555699110,80420640,480,0
5133,2531555609189,2531555799682,80421120,480,0
5134,2531555762148,2531555900060,80421600,480,0
5135,2531555924799,2531556000140,80422080,480,0
5136,2531555924870,2531556096018,80422560,480,0
5137,2531556079292,2531556201686,80423040,480,0
5138,2531556079363,2531556296924,80423520,480,0
5139,2531556244325,2531556402601,80424000,480,0
5140,2531556391705,2531556497693,80424480,480,0
5141,2531556391763,2531556598788,80424960,480,0
5142,2531556545400,2531556699355,80425440,480,0
5143,2531556705758,2531556799617,80425920,480,0
5144,2531556705849,2531556900127,80426400,480,0
5145,2531556863422,2531557000400,80426880,480,0
5146,2531557026892,2531557095614,80427360,480,0
5147,2531557026968,2531557201454,80427840,480,0
5148,2531557188663,2531557302289,80428320,480,0
5149,2531557188722,2531557397292,80428800,480,0
5150,2531557348403,2531557502766,80429280,480,0
5151,2531557505928,2531557600798,80429760,480,0
5152,2531557506026,2531557695900,80430240,480,0
5153,2531557665016,2531557801584,80430720,480,0
5154,2531557826120,2531557896964,80431200,480,0
5155,2531557826198,2531558002399,80431680,480,0
5156,2531557981656,2531558098693,80432160,480,0
5157,2531557981716,2531558199744,80432640,480,0
5158,2531558136228,2531558299044,80433120,480,0
5159,2531558297850,2531558399925,80433600,480,0
5160,2531558297921,2531558500334,80434080,480,0
5161,2531558455258,2531558600700,80434560,480,0
5162,2531558607879,2531558699500,80435040,480,0
5163,2531558607951,2531558799968,80435520,480,0
5164,2531558761880,2531558900129,80436000,480,0
5165,2531558921942,2531559000153,80436480,480,0
5166,2531558922014,2531559100597,80436960,480,0
5167,2531559087404,2531559195772,80437440,480,0
5168,2531559087446,2531559300992,80437920,480,0
5169,2531559241878,2531559396520,80438400,480,0
5170,2531559399948,2531559501522,80438880,480,0
5171,2531559400008,2531559597118,80439360,480,0
5172,2531559556412,2531559703085,80439840,480,0
5173,2531559716247,2531559801555,80440320,480,0
5174,2531559716329,2531559896660,80440800,480,0
5175,2531559871458,2531560002187,80441280,480,0
5176,2531559871528,2531560097943,80441760,480,0
5177,2531560019209,2531560193386,80442240,480,0
5178,2531560176134,2531560299269,80442720,480,0
5179,2531560176183,2531560399422,80443200,480,0
5180,2531560338287,2531560499454,80443680,480,0
5181,2531560491367,2531560600130,80444160,480,0
5182,2531560491409,2531560700118,80444640,480,0
5183,2531560653127,2531560801663,80445120,480,0
5184,2531560814219,2531560896889,80445600,480,0
5185,2531560814289,2531561002312,80446080,480,0
5186,2531560977059,2531561097712,80446560,480,0
5187,2531560977133,2531561193168,80447040,480,0
5188,2531561136124,2531561298512,80447520,480,0
5189,2531561291768,2531561394069,80448000,480,0
5190,2531561291845,2531561499920,80448480,480,0
5191,2531561453070,2531561600298,80448960,480,0
5192,2531561608636,2531561700558,80449440,480,0
5193,2531561608723,2531561801657,80449920,480,0
5194,2531561763858,2531561896915,80450400,480,0
5195,2531561918992,2531562002119,80450880,480,0
5196,2531561919382,2531562097802,80451360,480,0
5197,2531562079517,2531562193161,80451840,480,0
5198,2531562079569,2531562298572,80452320,480,0
5199,2531562235959,2531562399211,80452800,480,0
5200,2531562393806,2531562499075,80453280,480,0
5201,2531562393857,2531562599620,80453760,480,0
5202,2531562548205,2531562700089,80454240,480,0
5203,2531562709818,2531562801107,80454720,480,0
5204,2531562709886,2531562896475,80455200,480,0
5205,2531562855031,2531563001965,80455680,480,0
5206,2531563009151,2531563097252,80456160,480,0
5207,2531563009200,2531563202677,80456640,480,0
5208,2531563161714,2531563298052,80457120,480,0
5209,2531563321652,2531563398397,80457600,480,0
5210,2531563321713,2531563499207,80458080,480,0
5211,2531563483306,2531563599852,80458560,480,0
5212,2531563483391,2531563700014,80459040,480,0
5213,2531563639577,2531563800657,80459520,480,0
5214,2531563792698,2531563895241,80460000,480,0
5215,2531563792757,2531564000719,80460480,480,0
5216,2531563953513,2531564096427,80460960,480,0
5217,2531564109043,2531564202131,80461440,480,0
5218,2531564109094,2531564302336,80461920,480,0
5219,2531564260697,2531564398188,80462400,480,0
5220,2531564410575,2531564499186,80462880,480,0
5221,2531564410659,2531564599624,80463360,480,0
5222,2531564563872,2531564700114,80463840,480,0
5223,2531564724940,2531564801474,80464320,480,0
5224,2531564724996,2531564896404,80464800,480,0
5225,2531564879129,2531565001900,80465280,480,0
5226,2531564879191,2531565097683,80465760,480,0
5227,2531565032218,2531565193222,80466240,480,0
5228,2531565185557,2531565298310,80466720,480,0
5229,2531565185616,2531565399446,80467200,480,0
5230,2531565338628,2531565499119,80467680,480,0
5231,2531565507053,2531565599886,80468160,480,0
5232,2531565507113,2531565700655,80468640,480,0
5233,2531565735373,2531565801865,80469120,480,0
5234,2531565735446,2531565897093,80469600,480,0
5235,2531565878579,2531566002728,80470080,480,0
5236,2531565878619,2531566098364,80470560,480,0
5237,2531566025810,2531566200283,80471040,480,0
5238,2531566152182,2531566299297,80471520,480,0
5239,2531566298226,2531566399625,80472000,480,0
5240,2531566298275,2531566500126,80472480,480,0
5241,2531566472544,2531566600541,80472960,480,0
5242,2531566472603,2531566697878,80473440,480,0
5243,2531566598035,2531566801862,80473920,480,0
5244,2531566755563,2531566897149,80474400,480,0
5245,2531566915275,2531567002517,80474880,480,0
5246,2531566915339,2531567101008,80475360,480,0
5247,2531567075808,2531567201400,80475840,480,0
5248,2531567075876,2531567296535,80476320,480,0
5249,2531567217432,2531567402085,80476800,480,0
5250,2531567381857,2531567497518,80477280,480,0
5251,2531567381914,2531567599647,80477760,480,0
5252,2531567541187,2531567693309,80478240,480,0
5253,2531567695711,2531567799313,80478720,480,0
5254,2531567696015,2531567899139,80479200,480,0
5255,2531567847277,2531567999503,80479680,480,0
5256,2531568004427,2531568100795,80480160,480,0
5257,2531568004487,2531568195293,80480640,480,0
5258,2531568152454,2531568301080,80481120,480,0
5259,2531568328149,2531568396738,80481600,480,0
5260,2531568328244,2531568502998,80482080,480,0
5261,2531568482759,2531568597518,80482560,480,0
5262,2531568482978,2531568697524,80483040,480,0
5263,2531568631114,2531568798560,80483520,480,0
5264,2531568780087,2531568898751,80484000,480,0
5265,2531568780149,2531568999544,80484480,480,0
5266,2531568934835,2531569100457,80484960,480,0
5267,2531569097468,2531569199572,80485440,480,0
5268,2531569097528,2531569300471,80485920,480,0
5269,2531569256384,2531569400360,80486400,480,0
5270,2531569411746,2531569492959,80486880,480,0
5271,2531569411849,2531569599584,80487360,480,0
5272,2531569577271,2531569699629,80487840,480,0
5273,2531569577333,2531569800227,80488320,480,0
5274,2531569732799,2531569895764,80488800,480,0
5275,2531569890477,2531570001081,80489280,480,0
5276,2531569890537,2531570096871,80489760,480,0
5277,2531570043114,2531570203167,80490240,480,0
5278,2531570203405,2531570297973,80490720,480,0
5279,2531570203500,2531570393469,80491200,480,0
5280,2531570357153,2531570499996,80491680,480,0
5281,2531570507052,2531570595093,80492160,480,0
5282,2531570507142,2531570701210,80492640,480,0
5283,2531570664803,2531570796760,80493120,480,0
5284,2531570814777,2531570896901,80493600,480,0
5285,2531570814834,2531571002036,80494080,480,0
5286,2531570965896,2531571098319,80494560,480,0
5287,2531571134634,2531571194247,80495040,480,0
5288,2531571134730,2531571300790,80495520,480,0
5289,2531571282969,2531571399575,80496000,480,0
5290,2531571283074,2531571500015,80496480,480,0
