index,sw_ticks,qpc_position,device_position,frames,flags,phase
576,2586834405986,2586834499517,345758880,480,0,0
577,2586834406018,2586834599683,345759360,480,0,0
578,2586834561195,2586834694841,345759840,480,0,0
579,2586834721950,2586834800105,345760320,480,0,0
580,2586834722001,2586834900280,345760800,480,0,0
581,2586834882074,2586835001065,345761280,480,0,0
582,2586834882110,2586835096021,345761760,480,0,0
583,2586835042517,2586835201256,345762240,480,0,0
584,2586835198748,2586835296584,345762720,480,0,0
585,2586835198838,2586835401906,345763200,480,0,0
586,2586835359042,2586835497681,345763680,480,0,0
587,2586835514139,2586835602832,345764160,480,0,0
588,2586835514182,2586835692838,345764640,480,0,0
589,2586835669613,2586835798006,345765120,480,0,0
590,2586835669652,2586835893379,345765600,480,0,0
591,2586835822398,2586835995588,345766080,480,0,0
592,2586835982813,2586836101058,345766560,480,0,0
593,2586835982866,2586836196437,345767040,480,0,0
594,2586836137935,2586836301675,345767520,480,0,0
595,2586836293627,2586836401891,345768000,480,0,0
596,2586836293677,2586836497344,345768480,480,0,0
597,2586836459082,2586836602449,345768960,480,0,0
598,2586836619301,2586836697899,345769440,480,0,0
599,2586836619351,2586836793194,345769920,480,0,0
600,2586836784559,2586836898354,345770400,480,0,0
601,2586836784610,2586836998967,345770880,480,0,0
602,2586836942499,2586837099284,345771360,480,0,0
603,2586837095410,2586837194457,345771840,480,0,0
604,2586837095456,2586837299769,345772320,480,0,0
605,2586837252760,2586837400462,345772800,480,0,0
606,2586837407925,2586837496330,345773280,480,0,0
607,2586837407965,2586837601012,345773760,480,0,0
608,2586837580791,2586837696388,345774240,480,0,0
609,2586837581606,2586837802055,345774720,480,0,0
610,2586837718835,2586837897772,345775200,480,0,0
611,2586837873979,2586837998354,345775680,480,0,0
612,2586837874040,2586838093543,345776160,480,0,0
613,2586838040695,2586838199599,345776640,480,0,0
614,2586838183398,2586838296235,345777120,480,0,0
615,2586838183459,2586838394854,345777600,480,0,0
616,2586838337325,2586838500593,345778080,480,0,0
617,2586838503009,2586838595717,345778560,480,0,0
618,2586838503044,2586838701121,345779040,480,0,0
619,2586838662854,2586838796192,345779520,480,0,0
620,2586838826846,2586838901714,345780000,480,0,0
621,2586838826911,2586838997245,345780480,480,0,0
622,2586838984512,2586839102594,345780960,480,0,0
623,2586838984569,2586839197863,345781440,480,0,0
624,2586839139887,2586839297987,345781920,480,0,0
625,2586839295085,2586839393371,345782400,480,0,0
626,2586839295131,2586839499185,345782880,480,0,0
627,2586839445612,2586839594392,345783360,480,0,0
628,2586839607353,2586839699652,345783840,480,0,0
629,2586839607401,2586839794871,345784320,480,0,0
630,2586839756053,2586839900658,345784800,480,0,0
631,2586839912856,2586840000964,345785280,480,0,0
632,2586839912897,2586840096290,345785760,480,0,0
633,2586840068639,2586840201494,345786240,480,0,0
634,2586840068692,2586840296782,345786720,480,0,0
635,2586840219517,2586840397774,345787200,480,0,0
636,2586840375261,2586840498444,345787680,480,0,0
637,2586840375320,2586840593629,345788160,480,0,0
638,2586840531576,2586840699437,345788640,480,0,0
639,2586840686136,2586840794259,345789120,480,0,0
640,2586840686165,2586840894470,345789600,480,0,0
641,2586840842055,2586841000471,345790080,480,0,0
642,2586841002126,2586841095467,345790560,480,0,0
643,2586841002187,2586841200782,345791040,480,0,0
644,2586841162511,2586841295823,345791520,480,0,0
645,2586841313966,2586841401302,345792000,480,0,0
646,2586841314013,2586841497079,345792480,480,0,0
647,2586841468538,2586841602381,345792960,480,0,0
648,2586841468589,2586841697482,345793440,480,0,0
649,2586841620328,2586841802738,345793920,480,0,0
650,2586841783742,2586841898120,345794400,480,0,0
651,2586841783778,2586841998506,345794880,480,0,0
652,2586841945175,2586842093741,345795360,480,0,0
653,2586842107717,2586842199437,345795840,480,0,0
654,2586842107858,2586842294567,345796320,480,0,0
655,2586842257547,2586842400242,345796800,480,0,0
656,2586842413121,2586842500802,345797280,480,0,0
657,2586842413174,2586842595777,345797760,480,0,0
658,2586842568591,2586842701215,345798240,480,0,0
659,2586842568637,2586842796370,345798720,480,0,0
660,2586842729659,2586842901954,345799200,480,0,0
661,2586842884746,2586842997736,345799680,480,0,0
662,2586842884796,2586843093073,345800160,480,0,0
663,2586843039655,2586843198224,345800640,480,0,0
664,2586843194951,2586843293331,345801120,480,0,0
665,2586843194991,2586843393647,345801600,480,0,0
666,2586843349720,2586843499388,345802080,480,0,0
667,2586843506804,2586843594577,345802560,480,0,0
668,2586843506860,2586843700082,345803040,480,0,0
669,2586843662288,2586843795084,345803520,480,0,0
670,2586843822254,2586843900632,345804000,480,0,0
671,2586843822295,2586843995829,345804480,480,0,0
672,2586843982249,2586844101224,345804960,480,0,0
673,2586843982298,2586844196445,345805440,480,0,0
674,2586844138100,2586844301848,345805920,480,0,0
675,2586844294130,2586844402014,345806400,480,0,0
676,2586844294178,2586844497682,345806880,480,0,0
677,2586844459601,2586844593093,345807360,480,0,0
678,2586844619988,2586844698074,345807840,480,0,0
679,2586844620023,2586844798434,345808320,480,0,0
680,2586844784543,2586844893624,345808800,480,0,0
681,2586844784579,2586844999272,345809280,480,0,0
682,2586844947225,2586845094791,345809760,480,0,0
683,2586845107337,2586845200020,345810240,480,0,0
684,2586845107371,2586845300023,345810720,480,0,0
685,2586845261961,2586845400487,345811200,480,0,0
686,2586845423389,2586845495868,345811680,480,0,0
687,2586845423433,2586845601411,345812160,480,0,0
688,2586845583043,2586845696554,345812640,480,0,0
689,2586845583097,2586845802111,345813120,480,0,0
690,2586845743348,2586845897087,345813600,480,0,0
691,2586845899567,2586845997587,345814080,480,0,0
692,2586845899633,2586846093263,345814560,480,0,0
693,2586846059851,2586846198551,345815040,480,0,0
694,2586846221462,2586846294274,345815520,480,0,0
695,2586846221517,2586846393832,345816000,480,0,0
696,2586846380576,2586846499686,345816480,480,0,0
697,2586846380625,2586846595058,345816960,480,0,0
698,2586846541666,2586846700548,345817440,480,0,0
699,2586846694315,2586846795516,345817920,480,0,0
700,2586846694368,2586846900873,345818400,480,0,0
701,2586846848003,2586847001498,345818880,480,0,0
702,2586847004100,2586847101609,345819360,480,0,0
703,2586847004151,2586847197094,345819840,480,0,0
704,2586847158625,2586847302499,345820320,480,0,0
705,2586847314370,2586847397485,345820800,480,0,0
706,2586847314426,2586847498087,345821280,480,0,0
707,2586847470889,2586847593577,345821760,480,0,0
708,2586847470945,2586847698809,345822240,480,0,0
709,2586847630727,2586847794073,345822720,480,0,0
710,2586847786178,2586847894418,345823200,480,0,0
711,2586847786228,2586847999852,345823680,480,0,0
712,2586847943050,2586848095138,345824160,480,0,0
713,2586848098210,2586848195300,345824640,480,0,0
714,2586848098249,2586848300954,345825120,480,0,0
715,2586848254153,2586848401229,345825600,480,0,0
716,2586848408781,2586848496785,345826080,480,0,0
717,2586848408826,2586848602281,345826560,480,0,0
718,2586848558274,2586848697598,345827040,480,0,0
719,2586848715245,2586848797937,345827520,480,0,0
720,2586848715274,2586848893412,345828000,480,0,0
721,2586848869395,2586848999279,345828480,480,0,0
722,2586848869466,2586849094591,345828960,480,0,0
723,2586849021574,2586849199958,345829440,480,0,0
724,2586849177637,2586849295118,345829920,480,0,0
725,2586849177686,2586849400927,345830400,480,0,0
726,2586849337412,2586849496065,345830880,480,0,0
727,2586849493342,2586849601429,345831360,480,0,0
728,2586849493387,2586849697096,345831840,480,0,0
729,2586849648984,2586849802259,345832320,480,0,0
730,2586849804759,2586849897442,345832800,480,0,0
731,2586849804807,2586849998070,345833280,480,0,0
732,2586849959998,2586850093150,345833760,480,0,0
733,2586850120363,2586850198452,345834240,480,0,0
734,2586850120416,2586850293734,345834720,480,0,0
735,2586850280856,2586850394040,345835200,480,0,0
736,2586850280919,2586850500051,345835680,480,0,0
737,2586850435980,2586850595096,345836160,480,0,0
738,2586850597699,2586850700536,345836640,480,0,0
739,2586850597737,2586850795658,345837120,480,0,0
740,2586850751748,2586850901435,345837600,480,0,0
741,2586850908946,2586850996738,345838080,480,0,0
742,2586850909005,2586851102031,345838560,480,0,0
743,2586851063834,2586851197421,345839040,480,0,0
744,2586851219914,2586851302598,345839520,480,0,0
745,2586851219943,2586851397800,345840000,480,0,0
746,2586851375016,2586851498919,345840480,480,0,0
747,2586851375056,2586851593939,345840960,480,0,0
748,2586851530908,2586851699413,345841440,480,0,0
749,2586851691333,2586851794675,345841920,480,0,0
750,2586851691384,2586851900113,345842400,480,0,0
751,2586851853658,2586852000638,345842880,480,0,0
752,2586852012594,2586852095835,345843360,480,0,0
753,2586852012636,2586852201072,345843840,480,0,0
754,2586852173797,2586852296297,345844320,480,0,0
755,2586852173862,2586852401778,345844800,480,0,0
756,2586852338410,2586852497127,345845280,480,0,0
757,2586852493004,2586852602347,345845760,480,0,0
758,2586852493046,2586852697808,345846240,480,0,0
759,2586852649470,2586852793231,345846720,480,0,0
760,2586852805388,2586852898335,345847200,480,0,0
761,2586852805423,2586852998831,345847680,480,0,0
762,2586852960683,2586853093829,345848160,480,0,0
763,2586853115870,2586853199299,345848640,480,0,0
764,2586853116116,2586853294486,345849120,480,0,0
765,2586853272031,2586853399980,345849600,480,0,0
766,2586853272066,2586853500404,345850080,480,0,0
767,2586853427591,2586853595639,345850560,480,0,0
768,2586853583022,2586853700967,345851040,480,0,0
769,2586853583082,2586853796062,345851520,480,0,0
770,2586853734343,2586853897987,345852000,480,0,0
771,2586853890506,2586853998404,345852480,480,0,0
772,2586853890578,2586854093516,345852960,480,0,0
773,2586854050525,2586854199199,345853440,480,0,0
774,2586854205921,2586854294196,345853920,480,0,0
775,2586854205971,2586854394444,345854400,480,0,0
776,2586854361853,2586854500085,345854880,480,0,0
777,2586854522125,2586854600187,345855360,480,0,0
778,2586854522198,2586854695377,345855840,480,0,0
779,2586854672716,2586854795514,345856320,480,0,0
780,2586854672763,2586854901129,345856800,480,0,0
781,2586854822887,2586854996297,345857280,480,0,0
782,2586854983839,2586855101832,345857760,480,0,0
783,2586854983903,2586855197067,345858240,480,0,0
784,2586855138727,2586855297314,345858720,480,0,0
785,2586855294595,2586855397751,345859200,480,0,0
786,2586855294647,2586855498465,345859680,480,0,0
787,2586855445381,2586855593558,345860160,480,0,0
788,2586855606159,2586855699140,345860640,480,0,0
789,2586855606204,2586855799449,345861120,480,0,0
790,2586855760050,2586855899511,345861600,480,0,0
791,2586855921564,2586856000049,345862080,480,0,0
792,2586855921619,2586856095214,345862560,480,0,0
793,2586856081809,2586856200445,345863040,480,0,0
794,2586856081850,2586856295772,345863520,480,0,0
795,2586856238831,2586856397517,345864000,480,0,0
796,2586856389959,2586856498261,345864480,480,0,0
797,2586856390034,2586856593448,345864960,480,0,0
798,2586856540977,2586856698859,345865440,480,0,0
799,2586856696003,2586856794207,345865920,480,0,0
800,2586856696055,2586856894294,345866400,480,0,0
801,2586856851406,2586856999840,345866880,480,0,0
802,2586857012007,2586857095157,345867360,480,0,0
803,2586857012052,2586857200524,345867840,480,0,0
804,2586857172568,2586857295614,345868320,480,0,0
805,2586857172621,2586857401099,345868800,480,0,0
806,2586857338352,2586857496768,345869280,480,0,0
807,2586857493379,2586857601847,345869760,480,0,0
808,2586857493423,2586857697128,345870240,480,0,0
809,2586857648903,2586857802791,345870720,480,0,0
810,2586857804536,2586857897987,345871200,480,0,0
811,2586857804582,2586857998219,345871680,480,0,0
812,2586857960653,2586858093461,345872160,480,0,0
813,2586858110993,2586858198865,345872640,480,0,0
814,2586858111029,2586858294185,345873120,480,0,0
815,2586858273133,2586858394406,345873600,480,0,0
816,2586858273207,2586858500322,345874080,480,0,0
817,2586858427347,2586858595266,345874560,480,0,0
818,2586858581381,2586858700814,345875040,480,0,0
819,2586858581435,2586858795800,345875520,480,0,0
820,2586858734320,2586858897782,345876000,480,0,0
821,2586858891183,2586858998586,345876480,480,0,0
822,2586858891265,2586859093357,345876960,480,0,0
823,2586859040062,2586859198767,345877440,480,0,0
824,2586859196038,2586859293961,345877920,480,0,0
825,2586859196086,2586859394136,345878400,480,0,0
826,2586859352048,2586859499951,345878880,480,0,0
827,2586859511645,2586859595068,345879360,480,0,0
828,2586859511682,2586859700543,345879840,480,0,0
829,2586859674416,2586859795514,345880320,480,0,0
830,2586859674452,2586859901073,345880800,480,0,0
831,2586859837890,2586859996446,345881280,480,0,0
832,2586859993106,2586860101801,345881760,480,0,0
833,2586859993142,2586860197314,345882240,480,0,0
834,2586860148779,2586860302233,345882720,480,0,0
835,2586860304330,2586860397430,345883200,480,0,0
836,2586860304352,2586860498603,345883680,480,0,0
837,2586860459929,2586860593413,345884160,480,0,0
838,2586860620862,2586860699145,345884640,480,0,0
839,2586860620897,2586860794145,345885120,480,0,0
840,2586860781386,2586860894515,345885600,480,0,0
841,2586860781461,2586860999996,345886080,480,0,0
842,2586860937854,2586861095138,345886560,480,0,0
843,2586861099021,2586861200510,345887040,480,0,0
844,2586861099064,2586861295948,345887520,480,0,0
845,2586861254167,2586861401513,345888000,480,0,0
846,2586861411253,2586861499198,345888480,480,0,0
847,2586861411290,2586861594291,345888960,480,0,0
848,2586861566604,2586861699994,345889440,480,0,0
849,2586861566640,2586861794901,345889920,480,0,0
850,2586861721513,2586861900269,345890400,480,0,0
851,2586861882598,2586862000709,345890880,480,0,0
852,2586861882662,2586862095757,345891360,480,0,0
853,2586862042187,2586862201071,345891840,480,0,0
854,2586862198172,2586862296672,345892320,480,0,0
855,2586862198218,2586862401794,345892800,480,0,0
856,2586862358594,2586862497302,345893280,480,0,0
857,2586862519088,2586862602654,345893760,480,0,0
858,2586862519119,2586862697789,345894240,480,0,0
859,2586862684816,2586862793346,345894720,480,0,0
860,2586862684844,2586862893189,345895200,480,0,0
861,2586862840828,2586862998922,345895680,480,0,0
862,2586862995427,2586863094041,345896160,480,0,0
863,2586862995465,2586863199719,345896640,480,0,0
864,2586863161463,2586863294648,345897120,480,0,0
865,2586863316828,2586863400057,345897600,480,0,0
866,2586863316864,2586863501010,345898080,480,0,0
867,2586863473418,2586863596057,345898560,480,0,0
868,2586863473458,2586863701419,345899040,480,0,0
869,2586863627739,2586863796781,345899520,480,0,0
870,2586863783633,2586863901961,345900000,480,0,0
871,2586863783664,2586863997457,345900480,480,0,0
872,2586863938634,2586864103028,345900960,480,0,0
873,2586864099949,2586864192886,345901440,480,0,0
874,2586864099983,2586864298112,345901920,480,0,0
875,2586864254594,2586864393406,345902400,480,0,0
876,2586864412004,2586864500166,345902880,480,0,0
877,2586864412035,2586864595360,345903360,480,0,0
878,2586864567858,2586864700764,345903840,480,0,0
879,2586864567888,2586864796416,345904320,480,0,0
880,2586864727791,2586864901214,345904800,480,0,0
881,2586864882976,2586864996907,345905280,480,0,0
882,2586864883028,2586865101939,345905760,480,0,0
883,2586865038598,2586865197278,345906240,480,0,0
